Gender,Department,Education,Income,Age,Experience
Male,Tech,High School,45659.22924037262,31.49076668285235,12.264876298425891
Male,Tech,Master,59909.13896853324,34.02340701678615,4.174424021861782
Male,Sales,Bachelor,45071.728387344,32.06462545094482,9.988587598987602
Male,Tech,Bachelor,52446.94260129231,36.90922421487642,5.229574507959106
Female,HR,High School,39814.904974408106,34.52864689456743,8.006046707493812
Male,Sales,Master,28301.22900750996,29.91800063917457,7.2915732191116
Male,HR,Bachelor,53705.42791495695,25.53346292629889,12.427794094725956
Male,Tech,High School,43004.65182540061,30.76561577318708,10.350490522516552
Male,Tech,Bachelor,42762.03945427491,29.523214071598584,6.143226997731917
Male,Sales,Bachelor,36483.84597459484,26.935160125676404,12.640197888872027
Male,Tech,High School,30431.417200683183,31.031275009970003,5.698582528214757
Female,Sales,High School,40038.84973439428,33.69133647786085,10.99034137141283
Male,Tech,High School,33489.54927414097,28.87065825185341,7.557967992125333
Female,Finance,High School,37867.73784031882,30.61227339261194,8.90296875240844
Male,Sales,Master,34202.13604223566,36.65395545906326,11.512812244115151
Male,Finance,Master,55627.92357807858,39.81412719369134,11.564348197178589
Female,Tech,Bachelor,46227.61043405505,31.60435713392645,14.010907220667882
Male,Sales,High School,48378.94817325106,40.75629119517387,9.75323890098564
Male,Tech,High School,42572.5467657791,34.75356576875554,10.91935258889002
Male,Tech,Bachelor,41778.49002163695,34.37806094832342,8.686788032787026
Male,HR,Bachelor,44083.414134961546,32.69335764597984,10.545969647868391
Male,Sales,High School,41213.33641627715,34.021240672073986,11.318458144025534
Male,Finance,Bachelor,52352.8784230717,40.04337571270895,9.705070457636872
Male,Sales,Master,43782.10304538504,30.44518480679797,4.588748547722512
Male,Tech,High School,44936.13934976696,14.125533165893884,10.994412688992686
Male,Tech,High School,44368.0873501569,37.13094237265429,11.093684432066372
Male,HR,Bachelor,33832.775322257,34.75748909353106,7.959479570956147
Male,Tech,High School,39485.93416594334,36.92519521484381,6.1468388917824575
Male,Tech,High School,35393.64088809773,23.10581121644518,14.427637451511895
Male,Tech,High School,33902.03913066577,37.22598626507901,11.474336532683209
Female,Tech,High School,50592.62775935611,19.450329692644427,9.31275690723487
Male,Tech,Bachelor,44725.290647779046,26.450810084983367,6.588901350557538
Male,Tech,Bachelor,47341.52637865009,30.699839728080413,7.534555514735962
Male,Tech,High School,32788.189405236786,28.69143847839812,13.907771190358694
Male,Tech,Master,30024.72230932268,30.501379081508112,10.41298582260414
Male,Finance,Master,55503.430227079545,31.2839218927071,8.34823879899788
Male,Tech,Master,39263.53038841934,27.94609146553216,11.52906769367397
Male,Tech,High School,38915.249533911934,37.71893326357253,7.556805437661029
Male,HR,High School,28861.744304579155,31.64688880466993,14.502529090841136
Male,Tech,PhD,47444.59190335551,38.0265113241378,14.058401604690175
Male,Finance,Bachelor,33342.50308634248,37.40934713879122,8.60027778639167
Male,Sales,High School,39123.40331487263,23.176899099322075,8.113989258907418
Male,Tech,High School,43209.742037182485,18.6331168710363,2.1456004039231606
Male,Tech,High School,29572.040782266788,37.88345077987044,5.555257685345896
Male,Sales,Master,32748.47853082068,34.855888736151826,5.981590675126731
Male,Finance,Bachelor,36754.58201394868,33.6585362723693,10.405571022962157
Male,Tech,High School,34188.45805438044,32.33478489902513,9.021298886675922
Male,HR,High School,31105.956277938923,28.28544103305842,5.963993537754275
Male,Tech,Bachelor,40424.25930605362,35.82704334303705,9.156507872606328
Male,Finance,Master,38441.82087879644,36.19633238607258,11.516011442942045
Male,Tech,High School,53542.1652762988,34.962723924998926,11.58351804974676
Male,Finance,Bachelor,56330.71428677272,27.282048731541327,4.3009891574233565
Male,HR,PhD,49702.36058566903,37.000274724276906,9.615209558548507
Male,HR,High School,49077.31707333094,33.46870170624297,5.849977669085169
Male,Tech,Bachelor,42665.38806111479,32.57918970106538,12.705186091420822
Male,Tech,High School,36469.25205002643,19.84474328894614,12.352439249060495
Male,Tech,Bachelor,32229.674823664,32.720458622874176,7.305918321026625
Male,Tech,Bachelor,34225.02611431763,32.959375487090526,7.7018643927988
Male,Tech,Bachelor,34700.12456283199,41.20198793940889,8.616198848505078
Male,Sales,Bachelor,42276.80353822398,35.62654586707696,3.241619815805983
Male,Tech,High School,40924.05488095373,23.403375235795643,11.00790452032173
Male,Tech,Master,44387.5881167492,35.63661318512649,9.181466360979607
Male,Finance,Bachelor,44288.77005327072,34.92516054802938,12.910525247703578
Male,Sales,High School,31193.20518802985,30.70634518064883,6.704772346112343
Male,Finance,Bachelor,41519.85529811064,35.68268830497775,8.142631155250205
Female,Finance,Bachelor,35807.641975607774,28.632004016391,5.480424225882654
Male,Tech,High School,55262.15380560083,38.87086517756335,6.9871283095172405
Male,Tech,Master,37032.56876569917,29.29793748351384,6.454054011795343
Male,Sales,Master,33011.595899040185,27.115875547945127,12.987921036539335
Male,HR,High School,37486.16750374846,25.890070622589057,7.905214453745823
Male,Tech,PhD,35296.13772694545,33.17824362498361,10.37252705423384
Male,Sales,High School,33664.63573710064,28.160432403623613,8.857709788414587
Male,Tech,High School,43916.75861954159,22.467383735043985,6.191604201961561
Female,Tech,High School,37431.708773472994,32.986258484778865,9.495098730485072
Male,Tech,Master,46945.12550268964,27.53351108500265,11.797309995590783
Male,Tech,Bachelor,43234.26441844518,36.68479267167121,6.376721822369943
Male,Tech,High School,41248.17343702253,28.55149259322239,12.427338372194136
Male,Tech,High School,42007.14025829739,31.9289393461217,7.450837235566912
Male,Sales,Bachelor,30763.15320784679,36.16481086717588,8.551048221781478
Male,Tech,High School,39520.62858762397,38.52866494812012,11.592049369030144
Male,Tech,Master,33450.47773780928,36.310934432693294,8.009691528341536
Male,Sales,Master,45878.376988755925,38.67277990270253,10.112724578007596
Male,Finance,Bachelor,65161.40000601421,27.73445228546197,9.055927513635725
Male,Sales,PhD,41653.2812895373,26.68703800023776,10.388104020111456
Male,Sales,High School,52195.87334993666,33.979402808297536,2.857782683429509
Male,HR,PhD,33464.475424018136,31.39660929391028,4.510954554375751
Male,Tech,Bachelor,38852.40923742889,36.929197087391486,11.847901018140517
Male,Tech,Bachelor,31986.365163511928,35.65127132348172,13.11154421694715
Male,Tech,High School,48547.93058123042,32.468224245116296,7.268539889405436
Male,Tech,Master,48257.64036553008,26.76097029744509,9.267914943486597
Male,Tech,High School,42411.40080893583,30.905588372596405,10.884157758706904
Male,HR,High School,39493.8321145045,25.71613419912893,12.079652804976114
Male,Tech,High School,51777.347090120005,37.72295391410191,3.9169681849874536
Male,Tech,Bachelor,59200.12700744034,31.511057094845363,7.341879259064869
Male,Tech,Bachelor,41538.57569571602,34.554467038283775,9.002261860450375
Female,HR,Bachelor,39710.82104539876,42.62073608575509,12.109420591708147
Male,Tech,Master,42060.836542604666,23.25134354276732,17.495291451164483
Male,Sales,High School,33494.23921343618,35.9919035919759,9.315982819570849
Male,Tech,Bachelor,29685.34687752308,33.734127060886244,5.779067613688033
Male,Tech,High School,28998.972821796186,30.37411578384671,11.206804231603892
Female,Tech,Master,61036.69863516094,39.5099854145252,13.96298736862213
Female,Sales,Master,30694.62766918339,35.56651135302414,10.324042362938505
Male,Tech,Bachelor,40613.16794565329,29.23108774830846,7.280054364537122
Male,HR,Bachelor,36619.52824666862,34.62198040526446,12.873981824440058
Male,Tech,High School,50748.02293011373,32.86580807698401,11.990636855495303
Male,Tech,High School,47990.62469305417,32.03354987716578,6.921757467413126
Male,Sales,Master,45025.86641925601,21.773468647115884,11.144276852603026
Male,Sales,High School,32946.496586572146,32.16990089156688,12.991796702976618
Male,HR,High School,34247.35135971523,28.50637058660964,13.54567012767668
Male,Sales,High School,41523.37916486979,21.19256746016884,9.800653074071633
Male,Sales,Master,34543.10072023988,26.16642323150012,8.925761661462044
Female,HR,High School,40278.88972601935,29.6141125065354,13.681821466243788
Male,Sales,High School,43514.39585035496,25.917993212483097,6.369518491057345
Male,HR,Bachelor,34877.46502449068,24.081244758878068,11.315737872763016
Male,HR,Master,39061.55907607036,34.18772134048463,5.889920117906712
Female,HR,High School,46945.41786347488,38.47570682973165,13.196128816778808
Male,Sales,High School,44368.19401143988,37.27934472633329,9.225863453166516
Male,Tech,High School,74498.93692323082,31.844714316976305,13.805749706942407
Male,Sales,High School,48486.48525980125,34.2240679881342,11.47423826906658
Male,Sales,High School,49418.90181003934,33.191471187903474,6.33033930981421
Male,Tech,Bachelor,50534.85096615611,39.48587511234295,14.27388319623173
Male,Sales,Bachelor,39014.26367402799,28.05358148603809,14.653735799283188
Male,Tech,Bachelor,36859.59861469694,30.40716007289148,12.646859477797648
Male,Tech,High School,40747.713069291305,33.36351796045049,7.715236404891341
Male,HR,Master,36413.8024300533,30.39532047089723,9.081958136927774
Male,Tech,High School,31223.556240461232,36.75168609553003,10.43628165221728
Male,Sales,PhD,35603.39162242509,32.82642932771611,7.8888688020057
Male,Sales,Bachelor,30094.587730308675,35.23207395446507,15.077039717389614
Male,Tech,High School,62490.86447975328,37.36315424842447,10.43297941517811
Male,Tech,Bachelor,31520.134687813457,35.00599419449353,1.8899558586779293
Male,Tech,High School,46016.44177476948,32.95511245107326,11.01806743826866
Male,HR,Bachelor,33365.50284040895,36.08583481744883,8.95552780954806
Male,Finance,High School,70835.31016275288,28.51909009901022,9.775220331644656
Male,HR,High School,34043.56026883496,36.00883328364417,8.8941419026429
Male,Tech,Master,32247.98378647255,18.647347137825665,12.421139249820062
Male,HR,High School,42890.05950715027,27.227679603289083,13.359063335660144
Male,Tech,Master,35452.304653411804,27.886794753944613,10.849159486775962
Male,Sales,High School,35974.71151850026,24.840994769263176,8.982066438585523
Male,Tech,Bachelor,42144.04920577433,32.43656103654425,9.875988385572487
Female,Sales,Bachelor,57961.172019460224,39.695366489281234,10.058798849732884
Male,Tech,Bachelor,48448.27945769134,34.66917448711937,7.59270988040549
Male,Finance,High School,39304.22328540058,39.93542455282492,11.736785945713704
Male,Tech,High School,41054.03076936532,29.69164189119478,11.3801269715814
Female,HR,High School,38136.95926894092,36.66204614003871,14.62132371933002
Male,Finance,High School,45561.26395556041,31.022010290869773,13.766049340865424
Male,Tech,Bachelor,33101.269178707415,32.43376870206901,7.94297524722961
Male,Finance,Master,32024.58737068217,30.5713745803448,12.460895123526894
Male,HR,Master,45577.97515315704,36.54054170855368,7.147139850716585
Male,Tech,Bachelor,42495.88911263504,37.42861758458717,12.08779630282255
Male,Tech,Bachelor,48666.20579714254,39.35688142092649,8.450157403719677
Male,HR,Bachelor,30580.57588514256,33.57812415401807,6.930240329873247
Male,Tech,High School,40097.06114470544,27.583206832736764,10.840136028092214
Male,Tech,Master,46618.18726177458,22.769543908785955,1.976298615537578
Female,Tech,Bachelor,31926.52154877466,20.411644231003613,4.747073276784316
Male,HR,Bachelor,36212.32160246188,34.31459382551961,9.46752434867715
Male,Tech,High School,68274.59505008478,35.87344364210399,10.247325299904528
Male,Sales,High School,36929.53410865542,32.12914880411046,8.892043689525433
Male,Finance,High School,49536.22567851779,36.47781131736367,5.261691103847204
Male,Finance,Master,36240.6730292914,38.84882903631223,7.546324473584484
Male,HR,Bachelor,43585.61993391899,35.31600488921683,11.173627981712182
Male,Tech,High School,61117.70175470215,36.05989685790089,11.745345311885089
Male,Sales,PhD,54464.91124620102,24.96920470844949,9.951330647212176
Male,Tech,High School,60399.037825829786,32.17567699201701,13.470501343110968
Male,Tech,High School,58442.68294914081,31.125036973860155,11.192191070377705
Male,Tech,High School,39563.84720596989,29.620859084281207,7.7576330381253635
Male,Tech,Bachelor,45706.17208608164,39.29109949854913,9.158493839765148
Male,Sales,Master,37931.45674212164,38.81819742260722,5.791401528376436
Male,HR,High School,68383.95930151679,29.927899067851705,9.67558302882575
Male,Tech,Master,30234.08240092772,37.72712633743631,13.336301857664017
Male,Tech,High School,34724.06395149312,34.70129858191883,12.055870254132904
Male,Finance,Master,41856.09453997379,34.45798477708585,14.206027977757364
Male,Tech,Bachelor,44785.51549309675,30.67754560555103,9.09134426860302
Male,Tech,Master,30149.416232784926,22.90976780181428,14.038299383542771
Male,Tech,High School,47081.05910513452,31.88049921248249,9.42008732065609
Male,Sales,PhD,35594.74054989174,38.75042712730018,14.414755247709682
Male,HR,Bachelor,41933.09903306518,32.181615723991456,9.934429757673628
Male,Tech,High School,36014.02579493077,33.48173020262647,12.12169412141283
Male,Tech,Master,44521.19353484816,32.89028098547776,14.425337092929569
Male,HR,High School,41322.05121276827,26.94523583081189,9.419717114256382
Male,HR,Master,43147.70125835984,25.92971905225825,10.655166962632522
Male,Tech,High School,32152.546259053062,38.621470048545625,13.866590275618908
Male,Finance,Bachelor,30126.71462602185,34.08539728949936,9.60099050820981
Male,Tech,Bachelor,49662.8260454414,37.692502726303616,6.037323152481517
Male,Tech,High School,33994.05055597603,31.546514233827,16.42902116375473
Male,Finance,High School,30459.69856507123,34.66513187951482,8.59070660698859
Male,Tech,High School,67221.16187564269,33.77973751625799,10.47626815281263
Male,HR,High School,46168.43055351921,40.22952107739687,13.46802000835338
Female,Tech,High School,50611.922959037096,29.149994794351425,8.174518288806395
Male,Tech,Bachelor,43926.00071863718,22.17500325557912,6.976396260333609
Male,Finance,High School,32971.661279669424,36.0519995965621,10.7612118903245
Male,Tech,High School,54656.976662477726,31.76750203207988,4.620770806262831
Male,Sales,Bachelor,38725.221608912194,40.27846759820616,9.13628176939624
Male,Tech,High School,37795.51590821354,28.96174094534985,10.735115992946218
Male,Tech,Master,27926.59975455417,37.90235038915835,9.190144309524507
Male,Tech,Master,46437.20910558257,32.70564829213708,5.369647170442759
Male,HR,Bachelor,46471.76518009811,36.68380671128863,14.782533868612036
Male,Tech,Bachelor,41269.214841274006,27.263036462158333,10.310614461847528
Male,Sales,Master,50728.863739364,29.06452301014873,14.293456353285222
Male,Tech,High School,34399.954987270314,27.48432590668095,9.219891249458666
Male,Finance,High School,40090.87359746973,33.967695149348664,7.359964054927708
Male,Tech,High School,31539.534611882493,27.374425527117445,10.80754276076548
Female,Sales,Bachelor,50064.07022433791,34.5976378658022,9.35263862101534
Female,Sales,High School,35923.79818055408,37.73775623569476,6.466715626025926
Female,Sales,Bachelor,27200.853508503613,33.64922831569066,14.409352776362487
Male,Sales,PhD,28657.868650882647,17.977354056550578,8.133189331318011
Male,Sales,Master,44542.78007385865,38.52418739843893,4.479200845613295
Female,HR,Bachelor,61824.94979037438,36.26967299935157,13.984498161872
Male,Tech,High School,40508.16256504292,36.738143751703234,8.48710595256213
Female,Tech,Master,34656.729660480974,26.84380626991907,8.176528322153127
Female,Finance,Bachelor,48413.56300176609,35.95541806793706,4.7038372389100775
Male,HR,High School,37681.439446175136,27.568567545377675,15.222824459790973
Male,Sales,High School,59238.36565631925,38.090507929551215,6.131558238370937
Male,Tech,Master,38176.22806699154,30.56913456399258,10.175348442116947
Male,Tech,Bachelor,36423.67918975849,23.510318401094988,12.73786096762132
Male,Tech,Master,47755.41940083136,28.187885218129143,11.265150799009293
Male,HR,Master,38151.33057585791,28.643512780908537,9.821037064023423
Male,Tech,Bachelor,33934.6053487755,37.209228198451925,4.895002425137752
Female,Tech,Bachelor,40190.125503526826,38.15142858361156,7.570825492698148
Male,Tech,High School,61304.381097506805,34.67566510791635,10.563401014127566
Male,Tech,High School,41374.89563746928,34.30412742541477,7.638477790039011
Male,Tech,High School,48408.49147271291,31.629096741847427,10.610078379996304
Male,Tech,Bachelor,39775.11698359233,40.144901542348094,12.045230226445426
Female,Sales,Bachelor,46814.3634714232,17.76561973429864,12.887508657400303
Male,Tech,Master,33274.68026551551,26.9801309944208,6.32146192656195
Male,Tech,High School,29506.55116351908,34.80027506687193,16.58993816493686
Male,Tech,Bachelor,39971.466170282496,38.81187042283056,12.30243803366239
Male,Tech,Bachelor,41071.84214854908,40.09470285686104,9.994857538992807
Male,Tech,Bachelor,42429.32068574794,28.419366120426304,13.268609749229922
Male,Tech,Bachelor,30799.712085611434,12.24842006560262,17.09622331599992
Male,HR,High School,38608.415355770456,39.3509895747093,5.683839696829391
Male,Tech,Bachelor,53064.27112873767,39.14087981973403,9.324212072525938
Male,HR,High School,38466.08380134389,35.89605524334057,2.864705020380015
Male,Sales,High School,42301.71459553069,20.663963144961222,10.577954597944077
Male,Sales,High School,28298.5476441836,32.3611126883213,11.096182725775424
Female,Tech,Bachelor,51121.94253084256,32.93285013334239,9.882513653671722
Male,Tech,PhD,38948.46145718607,38.59330386856544,8.03639928700507
Male,Tech,Bachelor,44267.00017896128,27.36125819572046,3.851456451435024
Male,Tech,Bachelor,49700.805990106615,32.97303072084272,11.120601050235306
Male,Finance,Bachelor,41556.95274082337,31.54550801680663,14.366303451745974
Male,Tech,Bachelor,38915.39649596418,28.11815065321985,8.226944632799704
Male,Tech,High School,38101.12220563796,36.23460757751623,11.320179787069437
Male,HR,High School,35316.77712732539,25.58839343788782,5.295567059739849
Male,HR,High School,35966.584446953464,33.57591295652859,11.37163919107754
Male,Tech,High School,32592.498755085137,36.35380277509344,8.819853106766029
Male,Tech,High School,35757.19430293855,32.05723488591927,7.712746148191257
Male,Tech,High School,56001.99318788784,34.23083858971558,7.718909076351609
Male,Tech,High School,46391.6206518475,10.205516831540528,8.81916525390097
Male,Tech,PhD,32339.183626441845,37.39394022089077,11.147299947077606
Male,Tech,High School,44601.92238954194,29.141188365044293,6.063510396413447
Male,Tech,High School,45595.67318437582,20.40381259124845,8.808654005296441
Male,Tech,High School,36622.58361695873,11.608182734083456,9.875584666002556
Male,Tech,Bachelor,56263.207828014754,32.89846486141626,6.702882326404422
Male,Tech,High School,33526.95100524994,38.02972574417578,15.389995605025051
Male,Tech,High School,44128.97647038799,41.27480325800997,7.439513559815975
Male,HR,Bachelor,39785.04124293677,27.902885625808302,7.991689259099528
Male,Sales,High School,47473.84496846188,34.619259914487415,7.065076150532507
Male,Tech,High School,43375.7857350072,21.799951911288574,15.395440261414352
Male,Tech,High School,35143.97386789825,26.933790366873883,11.658715685798445
Male,Tech,High School,50661.345878007225,37.71207088789948,7.190223981269074
Male,HR,High School,31401.595069203257,22.16194040549369,13.318694676579906
Male,HR,High School,42823.5111938626,36.55965020703036,10.602096082866634
Male,Tech,Master,42939.72574607672,37.751480475111165,10.771760263334505
Male,Finance,Bachelor,53498.2562007102,33.88518472963425,8.966568373742643
Male,Tech,Bachelor,38287.706588285466,39.38548621275986,7.75175203912908
Male,Tech,High School,44149.65597213195,35.213478105701974,11.013298297163804
Male,HR,Master,39595.61436174242,31.93357037862164,8.364738310013228
Female,Sales,High School,43297.76541910147,17.617648012112262,15.450266888725311
Male,HR,High School,46287.008339852655,35.61828964117336,6.192126684270687
Male,Sales,Bachelor,40173.25627742514,30.71746354003772,14.608470318564835
Male,Tech,High School,32804.33772428006,39.26794505273411,9.666043453606598
Male,Sales,High School,41559.909094249946,32.87206116506435,10.897257202063315
Male,Tech,Bachelor,48083.7839916284,25.226886959369807,12.499473299888304
Male,Sales,Master,44446.112398068464,38.33380255425175,8.109252114986692
Male,Tech,High School,39471.20787581075,34.37877854330331,12.59274515409591
Female,Sales,Bachelor,43688.38109672928,37.157150138627294,1.877368433856468
Male,Tech,PhD,38693.83608215938,32.2664680249848,7.840031400334182
Male,HR,High School,52282.73281681607,40.21616525360158,7.227811577976803
Male,Tech,High School,43751.099107952105,32.772176261092504,6.239481962884716
Male,HR,High School,47514.86017663492,24.36390103766032,9.355135485763146
Male,Tech,High School,38031.22303605367,33.65054286947103,11.157249904545084
Male,Tech,High School,39843.40041063037,41.30156735990991,12.107979995497915
Male,Tech,Master,38863.18536651961,36.62497259277496,10.722630271601222
Male,Tech,Bachelor,39989.05056617399,23.75555870458639,8.00291960531936
Male,Sales,Bachelor,32181.22598182788,34.43927692287167,11.107049313475502
Male,Tech,High School,36818.38345178802,26.02724900822723,10.372857084552551
Female,Finance,Master,45149.79263692994,30.19972941618991,12.808168503808048
Male,Tech,PhD,59184.51464854463,30.42288797595139,12.33081010879455
Male,Tech,Master,35327.97260171538,33.348600169362406,10.091429241761888
Male,Sales,High School,53579.80033486741,30.695513410634376,7.30824098151623
Male,HR,Bachelor,33201.75528393389,31.89835721722726,8.041149532503757
Male,Tech,High School,34057.06531575244,36.887761269821965,8.350631921085899
Male,Tech,High School,38465.59973450624,38.88465092394321,9.054200998251233
Male,HR,High School,35095.5628401413,34.70429385449299,10.80415128276926
Male,Tech,Bachelor,34650.48016133496,24.15430852458415,12.145523170384177
Male,Finance,Bachelor,42758.25017557775,32.999743673145545,9.846643920953866
Male,Finance,High School,35901.08045837046,30.40922201931424,10.048374363701416
Male,HR,High School,33449.33267864113,31.54456544757449,10.42991891500001
Male,Tech,High School,40713.36514804089,30.54329388628654,8.452284060602981
Male,HR,High School,52524.07864040303,31.190016893470123,7.223823227071132
Male,Tech,High School,43199.085050292175,27.24836439947304,4.73368630806787
Male,Tech,High School,38914.996162747455,35.416892269443515,7.914551925769382
Male,Tech,Bachelor,44378.49442755354,39.09443262677421,11.41943635980336
Male,Tech,High School,32390.083657639843,35.42162919854106,7.891265685881297
Male,Sales,High School,28768.45963086768,30.971756901711288,9.28657888772218
Male,HR,High School,30429.25835524972,33.47286935954489,11.39929386223695
Male,HR,Master,36284.84892426263,35.983747150356784,11.562068489268006
Male,Tech,Bachelor,50893.66318777848,37.38345512017439,6.761401443501883
Male,Tech,Bachelor,45292.60901484093,34.441805408197865,12.991178069360924
Male,Tech,High School,49089.16822380047,26.44830094144329,13.382050268066456
Male,Finance,Bachelor,40677.48733183377,38.61641572589932,6.61045042834432
Male,Tech,High School,49502.64807325068,34.58484495092219,7.528489391076538
Male,Sales,Bachelor,37363.16153342034,30.17963190054293,13.573272049438575
Male,Tech,Master,48451.60298008798,25.92890023820551,9.559439436234095
Male,Tech,Bachelor,58666.59886452221,33.461152880354334,3.3406661576444474
Male,HR,Master,44030.28521694049,33.51585215511542,5.800955485801941
Male,Tech,Bachelor,33511.55226125507,33.84525491169824,9.251891124482556
Male,Sales,High School,46057.65754915404,41.310447893223845,6.510872049146195
Male,Finance,Master,31379.58620392175,27.24705652278173,8.759728688090675
Male,Tech,High School,32375.004186677525,34.82558624737506,10.097188641050735
Female,Tech,Bachelor,34612.11005804602,29.56172079282991,14.386763812104189
Male,Tech,High School,53393.69345570126,37.26047192954394,9.128638251316634
Male,Finance,High School,44358.67946923244,33.855539288764945,13.217625398718276
Male,Tech,High School,50907.514617764966,32.83527491819977,14.28628048611031
Male,HR,High School,37880.1728798361,36.99792340611749,14.302929008056228
Male,HR,High School,54068.443205831005,36.95155633278429,10.854263780156703
Female,HR,Bachelor,36998.78861640373,39.68290843713186,4.1101325564830775
Male,Tech,High School,61580.12056849024,40.15208016754713,11.382474596211596
Female,HR,High School,44176.55326690362,16.85948427644512,13.145199663440623
Female,Finance,Bachelor,46657.26746466136,27.92421210566592,9.756798683693749
Male,Tech,High School,39112.06594378799,33.517109138142736,15.233751610225744
Male,Tech,Bachelor,31685.304375287244,36.52784888919174,12.579500684402372
Male,Finance,Bachelor,60652.8507800791,29.46804811649132,11.704820131458352
Male,Tech,Master,35006.47156117821,36.996122936116095,13.259142133617514
Male,Sales,Bachelor,48249.63619794277,38.78854595314978,11.000109553782634
Male,Tech,High School,49448.38779679046,37.73676758843487,2.52156850181394
Male,Tech,Bachelor,58364.28700642071,39.75270281715614,8.502583145588904
Male,Sales,High School,30924.928315057925,10.047348391668445,13.591504081743562
Male,Tech,High School,45838.261603392304,35.17121926369698,7.577225979705112
Male,Tech,Bachelor,51618.96995996428,35.43896715143434,9.329582484289183
Male,Tech,High School,42872.606854392936,24.3648008340571,6.865491058290786
Male,Tech,Bachelor,40700.43424455032,39.74292854247134,15.351767785605308
Male,Tech,Master,49652.12280713924,28.381878765524988,15.044477372254049
Male,Tech,Master,53913.64896165683,39.45166463579184,7.348393314577812
Male,Finance,Master,35388.60510338173,28.350893204781464,10.441894001167253
Male,Tech,High School,42915.2042999554,35.06626352591072,7.958517856707857
Male,HR,High School,60841.85454263623,36.40093186996469,11.844833917094135
Male,Tech,Bachelor,38107.21393231795,30.14687599707329,11.529049231726988
Male,Sales,High School,35685.48259924458,31.433663734242664,12.435116714839795
Male,Tech,Bachelor,34871.7261324468,41.413948975966,10.995755343123662
Male,Finance,Bachelor,52643.59582649476,27.23430713137901,18.806218619165406
Male,Tech,Bachelor,40734.03232742689,33.1619347328206,6.916228704967783
Female,Tech,High School,35125.39824783275,35.271036822917715,4.868189936690458
Male,Tech,High School,37692.87909697536,33.84909496847092,8.820729397895615
Male,Tech,High School,31129.60387224188,40.0092590891912,5.296035203319198
Male,Tech,High School,38581.38224974962,34.06635568719941,5.522613189982021
Male,Tech,Master,69240.40990648221,21.886261111795736,6.996056037406099
Female,Sales,High School,34697.9353847206,36.71617982594629,7.233433283705118
Male,Tech,High School,30352.47347075916,38.148116498351165,7.136145694149819
Male,Tech,High School,46913.14091762735,28.97171105333502,11.554656851336237
Male,HR,Bachelor,37898.740868206274,31.406634553155502,8.481432816743991
Male,HR,Bachelor,35252.0714801307,37.818345123260976,9.46145627538256
Male,Tech,High School,55326.92435641989,28.989780589124766,12.682698323502803
